pickupDate,returnDate,period,carClass,carType,dailyPrice,totalPrice
07/15/19,07/17/19,2,Fullsize,Ford Fusion,57.67,128.44
07/15/19,07/17/19,2,Premium,Nissan Maxima,66.50,148.61
07/15/19,07/17/19,2,Convertible,Ford Mustang Convertible,72.57,162.96
07/15/19,07/17/19,2,Midsize Convertible,Mini Cooper Convertible,76.00,170.40
07/15/19,07/17/19,2,Luxury,Cadillac XTS,78.85,176.20
07/15/19,07/17/19,2,Midsize SUV,Toyota RAV4,90.25,199.40
07/15/19,07/17/19,2,Standard SUV,Ford Edge,99.02,220.35
07/15/19,07/17/19,2,Premium Special,Chrysler 300,104.49,231.04
07/15/19,07/17/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/15/19,07/17/19,2,7 Passenger Minivan,Dodge Grand Caravan,178.56,391.18
07/15/19,07/17/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/15/19,07/17/19,2,Sporty,Dodge Challenger,243.75,533.24
07/16/19,07/18/19,2,Economy,Mitsubishi Mirage,52.21,115.90
07/16/19,07/18/19,2,Midsize,Hyundai Elantra,52.30,116.29
07/16/19,07/18/19,2,Compact,Nissan Versa,53.47,118.63
07/16/19,07/18/19,2,Standard,VW Jetta,55.37,122.93
07/16/19,07/18/19,2,Fullsize,Ford Fusion,57.67,128.44
07/16/19,07/18/19,2,Premium,Nissan Maxima,66.50,148.61
07/16/19,07/18/19,2,Convertible,Ford Mustang Convertible,68.51,154.15
07/16/19,07/18/19,2,Midsize Convertible,Mini Cooper Convertible,76.00,170.40
07/16/19,07/18/19,2,Luxury,Cadillac XTS,78.85,176.20
07/16/19,07/18/19,2,Midsize SUV,Toyota RAV4,85.66,189.44
07/16/19,07/18/19,2,Standard SUV,Ford Edge,86.61,193.42
07/16/19,07/18/19,2,Premium Special,Chrysler 300,104.49,231.04
07/16/19,07/18/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/16/19,07/18/19,2,7 Passenger Minivan,Dodge Grand Caravan,190.00,416.00
07/16/19,07/18/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/16/19,07/18/19,2,Sporty,Dodge Challenger,243.75,533.24
07/17/19,07/19/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/17/19,07/19/19,2,Compact,Nissan Versa,49.40,109.80
07/17/19,07/19/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/17/19,07/19/19,2,Standard,VW Jetta,53.20,118.22
07/17/19,07/19/19,2,Fullsize,Ford Fusion,55.10,122.87
07/17/19,07/19/19,2,Midsize SUV,Toyota RAV4,57.00,127.25
07/17/19,07/19/19,2,Premium,Nissan Maxima,66.50,148.61
07/17/19,07/19/19,2,Convertible,Ford Mustang Convertible,66.50,149.79
07/17/19,07/19/19,2,Standard SUV,Ford Edge,67.69,152.37
07/17/19,07/19/19,2,Luxury,Cadillac XTS,76.00,170.02
07/17/19,07/19/19,2,Midsize Convertible,Mini Cooper Convertible,76.00,170.40
07/17/19,07/19/19,2,Premium Special,Chrysler 300,104.49,231.04
07/17/19,07/19/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/17/19,07/19/19,2,7 Passenger Minivan,Dodge Grand Caravan,152.00,333.54
07/17/19,07/19/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/17/19,07/19/19,2,Sporty,Dodge Challenger,243.75,533.24
07/18/19,07/20/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/18/19,07/20/19,2,Compact,Nissan Versa,49.40,109.80
07/18/19,07/20/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/18/19,07/20/19,2,Standard,VW Jetta,53.20,118.22
07/18/19,07/20/19,2,Fullsize,Ford Fusion,55.10,122.87
07/18/19,07/20/19,2,Midsize SUV,Toyota RAV4,57.00,127.25
07/18/19,07/20/19,2,Premium,Nissan Maxima,66.50,148.61
07/18/19,07/20/19,2,Standard SUV,Ford Edge,69.75,156.84
07/18/19,07/20/19,2,Luxury,Cadillac XTS,76.00,170.02
07/18/19,07/20/19,2,Midsize Convertible,Mini Cooper Convertible,83.88,187.50
07/18/19,07/20/19,2,Convertible,Ford Mustang Convertible,88.64,197.83
07/18/19,07/20/19,2,Premium Special,Chrysler 300,104.49,231.04
07/18/19,07/20/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/18/19,07/20/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/18/19,07/20/19,2,Sporty,Dodge Challenger,243.75,533.24
07/19/19,07/21/19,2,Economy,Mitsubishi Mirage,49.50,110.02
07/19/19,07/21/19,2,Compact,Nissan Versa,52.41,116.33
07/19/19,07/21/19,2,Midsize,Hyundai Elantra,53.31,118.48
07/19/19,07/21/19,2,Fullsize,Ford Fusion,56.52,125.95
07/19/19,07/21/19,2,Standard,VW Jetta,56.78,125.99
07/19/19,07/21/19,2,Midsize SUV,Toyota RAV4,71.54,158.80
07/19/19,07/21/19,2,Standard SUV,Ford Edge,72.49,162.78
07/19/19,07/21/19,2,Premium,Nissan Maxima,73.15,163.04
07/19/19,07/21/19,2,Luxury,Cadillac XTS,82.76,184.69
07/19/19,07/21/19,2,Premium Special,Chrysler 300,104.49,231.04
07/19/19,07/21/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/19/19,07/21/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/19/19,07/21/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/19/19,07/21/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/19/19,07/21/19,2,Sporty,Dodge Challenger,250.00,546.80
07/20/19,07/22/19,2,Economy,Mitsubishi Mirage,48.45,107.74
07/20/19,07/22/19,2,Compact,Nissan Versa,51.31,113.94
07/20/19,07/22/19,2,Midsize,Hyundai Elantra,52.19,116.05
07/20/19,07/22/19,2,Fullsize,Ford Fusion,57.74,128.60
07/20/19,07/22/19,2,Standard,VW Jetta,58.00,128.64
07/20/19,07/22/19,2,Midsize SUV,Toyota RAV4,70.00,155.46
07/20/19,07/22/19,2,Standard SUV,Ford Edge,70.95,159.44
07/20/19,07/22/19,2,Premium,Nissan Maxima,71.60,159.67
07/20/19,07/22/19,2,Luxury,Cadillac XTS,81.01,180.89
07/20/19,07/22/19,2,Midsize Convertible,Mini Cooper Convertible,100.30,223.13
07/20/19,07/22/19,2,Premium Special,Chrysler 300,104.49,231.04
07/20/19,07/22/19,2,Convertible,Ford Mustang Convertible,105.05,233.44
07/20/19,07/22/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/20/19,07/22/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/20/19,07/22/19,2,Sporty,Dodge Challenger,250.00,546.80
07/21/19,07/23/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/21/19,07/23/19,2,Compact,Nissan Versa,49.54,110.10
07/21/19,07/23/19,2,Midsize,Hyundai Elantra,51.35,114.23
07/21/19,07/23/19,2,Standard,VW Jetta,54.31,120.63
07/21/19,07/23/19,2,Fullsize,Ford Fusion,55.21,123.11
07/21/19,07/23/19,2,Premium,Nissan Maxima,70.93,158.22
07/21/19,07/23/19,2,Midsize SUV,Toyota RAV4,71.54,158.80
07/21/19,07/23/19,2,Standard SUV,Ford Edge,72.49,162.78
07/21/19,07/23/19,2,Luxury,Cadillac XTS,76.73,171.60
07/21/19,07/23/19,2,Premium Special,Chrysler 300,104.49,231.04
07/21/19,07/23/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/21/19,07/23/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/21/19,07/23/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/21/19,07/23/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/21/19,07/23/19,2,Sporty,Dodge Challenger,250.00,546.80
07/22/19,07/24/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/22/19,07/24/19,2,Compact,Nissan Versa,49.40,109.80
07/22/19,07/24/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/22/19,07/24/19,2,Standard,VW Jetta,53.20,118.22
07/22/19,07/24/19,2,Fullsize,Ford Fusion,55.10,122.87
07/22/19,07/24/19,2,Premium,Nissan Maxima,66.50,148.61
07/22/19,07/24/19,2,Luxury,Cadillac XTS,76.00,170.02
07/22/19,07/24/19,2,Midsize SUV,Toyota RAV4,78.85,174.66
07/22/19,07/24/19,2,Standard SUV,Ford Edge,88.91,198.41
07/22/19,07/24/19,2,Premium Special,Chrysler 300,104.49,231.04
07/22/19,07/24/19,2,Midsize Convertible,Mini Cooper Convertible,120.00,265.88
07/22/19,07/24/19,2,Convertible,Ford Mustang Convertible,124.75,276.19
07/22/19,07/24/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/22/19,07/24/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/22/19,07/24/19,2,Sporty,Dodge Challenger,250.00,546.80
07/23/19,07/25/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/23/19,07/25/19,2,Compact,Nissan Versa,49.40,109.80
07/23/19,07/25/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/23/19,07/25/19,2,Standard,VW Jetta,53.20,118.22
07/23/19,07/25/19,2,Fullsize,Ford Fusion,55.10,122.87
07/23/19,07/25/19,2,Premium,Nissan Maxima,66.50,148.61
07/23/19,07/25/19,2,Luxury,Cadillac XTS,76.00,170.02
07/23/19,07/25/19,2,Midsize SUV,Toyota RAV4,97.21,214.51
07/23/19,07/25/19,2,Premium Special,Chrysler 300,104.49,231.04
07/23/19,07/25/19,2,Standard SUV,Ford Edge,109.25,242.55
07/23/19,07/25/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/23/19,07/25/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/23/19,07/25/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/23/19,07/25/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/23/19,07/25/19,2,Sporty,Dodge Challenger,250.00,546.80
07/24/19,07/26/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/24/19,07/26/19,2,Compact,Nissan Versa,49.40,109.80
07/24/19,07/26/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/24/19,07/26/19,2,Standard,VW Jetta,53.20,118.22
07/24/19,07/26/19,2,Fullsize,Ford Fusion,55.10,122.87
07/24/19,07/26/19,2,Premium,Nissan Maxima,66.50,148.61
07/24/19,07/26/19,2,Luxury,Cadillac XTS,76.00,170.02
07/24/19,07/26/19,2,Midsize SUV,Toyota RAV4,97.21,214.51
07/24/19,07/26/19,2,Premium Special,Chrysler 300,104.49,231.04
07/24/19,07/26/19,2,Standard SUV,Ford Edge,109.30,242.66
07/24/19,07/26/19,2,Midsize Convertible,Mini Cooper Convertible,125.23,277.23
07/24/19,07/26/19,2,Convertible,Ford Mustang Convertible,129.99,287.56
07/24/19,07/26/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/24/19,07/26/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/24/19,07/26/19,2,Sporty,Dodge Challenger,250.00,546.80
07/25/19,07/27/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/25/19,07/27/19,2,Compact,Nissan Versa,49.40,109.80
07/25/19,07/27/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/25/19,07/27/19,2,Standard,VW Jetta,53.20,118.22
07/25/19,07/27/19,2,Fullsize,Ford Fusion,55.10,122.87
07/25/19,07/27/19,2,Premium,Nissan Maxima,66.50,148.61
07/25/19,07/27/19,2,Luxury,Cadillac XTS,76.00,170.02
07/25/19,07/27/19,2,Standard SUV,Ford Edge,84.73,189.34
07/25/19,07/27/19,2,Midsize SUV,Toyota RAV4,90.73,200.44
07/25/19,07/27/19,2,Premium Special,Chrysler 300,104.49,231.04
07/25/19,07/27/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/25/19,07/27/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/25/19,07/27/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/25/19,07/27/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/25/19,07/27/19,2,Sporty,Dodge Challenger,250.00,546.80
07/26/19,07/28/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/26/19,07/28/19,2,Compact,Nissan Versa,49.40,109.80
07/26/19,07/28/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/26/19,07/28/19,2,Standard,VW Jetta,53.20,118.22
07/26/19,07/28/19,2,Fullsize,Ford Fusion,55.10,122.87
07/26/19,07/28/19,2,Premium,Nissan Maxima,66.50,148.61
07/26/19,07/28/19,2,Luxury,Cadillac XTS,76.00,170.02
07/26/19,07/28/19,2,Midsize SUV,Toyota RAV4,81.70,180.85
07/26/19,07/28/19,2,Standard SUV,Ford Edge,95.03,211.70
07/26/19,07/28/19,2,Premium Special,Chrysler 300,104.49,231.04
07/26/19,07/28/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/26/19,07/28/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/26/19,07/28/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/26/19,07/28/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/26/19,07/28/19,2,Sporty,Dodge Challenger,250.00,546.80
07/27/19,07/29/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/27/19,07/29/19,2,Compact,Nissan Versa,49.40,109.80
07/27/19,07/29/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/27/19,07/29/19,2,Standard,VW Jetta,53.20,118.22
07/27/19,07/29/19,2,Fullsize,Ford Fusion,55.10,122.87
07/27/19,07/29/19,2,Premium,Nissan Maxima,66.50,148.61
07/27/19,07/29/19,2,Midsize SUV,Toyota RAV4,71.25,158.17
07/27/19,07/29/19,2,Luxury,Cadillac XTS,76.00,170.02
07/27/19,07/29/19,2,Standard SUV,Ford Edge,85.50,191.02
07/27/19,07/29/19,2,Premium Special,Chrysler 300,104.49,231.04
07/27/19,07/29/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/27/19,07/29/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/27/19,07/29/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/27/19,07/29/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/27/19,07/29/19,2,Sporty,Dodge Challenger,250.00,546.80
07/28/19,07/30/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/28/19,07/30/19,2,Compact,Nissan Versa,49.40,109.80
07/28/19,07/30/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/28/19,07/30/19,2,Standard,VW Jetta,53.20,118.22
07/28/19,07/30/19,2,Fullsize,Ford Fusion,55.10,122.87
07/28/19,07/30/19,2,Premium,Nissan Maxima,66.50,148.61
07/28/19,07/30/19,2,Luxury,Cadillac XTS,76.00,170.02
07/28/19,07/30/19,2,Midsize SUV,Toyota RAV4,97.21,214.51
07/28/19,07/30/19,2,Standard SUV,Ford Edge,101.81,226.41
07/28/19,07/30/19,2,Premium Special,Chrysler 300,104.49,231.04
07/28/19,07/30/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/28/19,07/30/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/28/19,07/30/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/28/19,07/30/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/28/19,07/30/19,2,Sporty,Dodge Challenger,250.00,546.80
07/29/19,07/31/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/29/19,07/31/19,2,Compact,Nissan Versa,49.40,109.80
07/29/19,07/31/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/29/19,07/31/19,2,Standard,VW Jetta,53.20,118.22
07/29/19,07/31/19,2,Fullsize,Ford Fusion,55.10,122.87
07/29/19,07/31/19,2,Premium,Nissan Maxima,66.50,148.61
07/29/19,07/31/19,2,Midsize SUV,Toyota RAV4,73.15,162.30
07/29/19,07/31/19,2,Luxury,Cadillac XTS,76.00,170.02
07/29/19,07/31/19,2,Premium Special,Chrysler 300,104.49,231.04
07/29/19,07/31/19,2,Standard SUV,Ford Edge,105.23,233.83
07/29/19,07/31/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/29/19,07/31/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/29/19,07/31/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/29/19,07/31/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/29/19,07/31/19,2,Sporty,Dodge Challenger,250.00,546.80
07/30/19,08/01/19,2,Economy,Mitsubishi Mirage,47.35,105.35
07/30/19,08/01/19,2,Compact,Nissan Versa,49.40,109.80
07/30/19,08/01/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/30/19,08/01/19,2,Standard,VW Jetta,53.20,118.22
07/30/19,08/01/19,2,Fullsize,Ford Fusion,55.10,122.87
07/30/19,08/01/19,2,Premium,Nissan Maxima,67.45,150.67
07/30/19,08/01/19,2,Luxury,Cadillac XTS,76.00,170.02
07/30/19,08/01/19,2,Midsize SUV,Toyota RAV4,92.15,203.53
07/30/19,08/01/19,2,Premium Special,Chrysler 300,104.49,231.04
07/30/19,08/01/19,2,Standard SUV,Ford Edge,105.72,234.89
07/30/19,08/01/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/30/19,08/01/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/30/19,08/01/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/30/19,08/01/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/30/19,08/01/19,2,Sporty,Dodge Challenger,250.00,546.80
07/31/19,08/02/19,2,Economy,Mitsubishi Mirage,47.50,105.68
07/31/19,08/02/19,2,Compact,Nissan Versa,49.40,109.80
07/31/19,08/02/19,2,Midsize,Hyundai Elantra,51.30,114.12
07/31/19,08/02/19,2,Standard,VW Jetta,53.20,118.22
07/31/19,08/02/19,2,Fullsize,Ford Fusion,55.10,122.87
07/31/19,08/02/19,2,Premium,Nissan Maxima,70.93,158.22
07/31/19,08/02/19,2,Luxury,Cadillac XTS,76.00,170.02
07/31/19,08/02/19,2,Midsize SUV,Toyota RAV4,78.85,174.66
07/31/19,08/02/19,2,Standard SUV,Ford Edge,101.65,226.06
07/31/19,08/02/19,2,Premium Special,Chrysler 300,104.49,231.04
07/31/19,08/02/19,2,Midsize Convertible,Mini Cooper Convertible,128.25,283.78
07/31/19,08/02/19,2,Convertible,Ford Mustang Convertible,133.00,294.09
07/31/19,08/02/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
07/31/19,08/02/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
07/31/19,08/02/19,2,Sporty,Dodge Challenger,250.00,546.80
08/01/19,08/03/19,2,Economy,Mitsubishi Mirage,47.50,105.68
08/01/19,08/03/19,2,Compact,Nissan Versa,49.40,109.80
08/01/19,08/03/19,2,Midsize,Hyundai Elantra,51.30,114.12
08/01/19,08/03/19,2,Standard,VW Jetta,53.20,118.22
08/01/19,08/03/19,2,Fullsize,Ford Fusion,55.10,122.87
08/01/19,08/03/19,2,Premium,Nissan Maxima,72.39,161.39
08/01/19,08/03/19,2,Midsize SUV,Toyota RAV4,74.10,164.36
08/01/19,08/03/19,2,Luxury,Cadillac XTS,76.00,170.02
08/01/19,08/03/19,2,Standard SUV,Ford Edge,98.38,218.96
08/01/19,08/03/19,2,Premium Special,Chrysler 300,104.49,231.04
08/01/19,08/03/19,2,Midsize Convertible,Mini Cooper Convertible,135.82,300.21
08/01/19,08/03/19,2,Convertible,Ford Mustang Convertible,140.59,310.56
08/01/19,08/03/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
08/01/19,08/03/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
08/01/19,08/03/19,2,Sporty,Dodge Challenger,250.00,546.80
08/02/19,08/04/19,2,Economy,Mitsubishi Mirage,47.50,105.68
08/02/19,08/04/19,2,Compact,Nissan Versa,49.40,109.80
08/02/19,08/04/19,2,Midsize,Hyundai Elantra,51.30,114.12
08/02/19,08/04/19,2,Standard,VW Jetta,53.20,118.22
08/02/19,08/04/19,2,Fullsize,Ford Fusion,55.10,122.87
08/02/19,08/04/19,2,Premium,Nissan Maxima,72.39,161.39
08/02/19,08/04/19,2,Midsize SUV,Toyota RAV4,75.05,166.42
08/02/19,08/04/19,2,Luxury,Cadillac XTS,76.00,170.02
08/02/19,08/04/19,2,Premium Special,Chrysler 300,104.49,231.04
08/02/19,08/04/19,2,Standard SUV,Ford Edge,109.40,242.88
08/02/19,08/04/19,2,Midsize Convertible,Mini Cooper Convertible,131.09,289.95
08/02/19,08/04/19,2,Convertible,Ford Mustang Convertible,135.82,300.21
08/02/19,08/04/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
08/02/19,08/04/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
08/02/19,08/04/19,2,Sporty,Dodge Challenger,250.00,546.80
08/03/19,08/05/19,2,Economy,Mitsubishi Mirage,47.50,105.68
08/03/19,08/05/19,2,Compact,Nissan Versa,49.40,109.80
08/03/19,08/05/19,2,Midsize,Hyundai Elantra,51.30,114.12
08/03/19,08/05/19,2,Standard,VW Jetta,53.20,118.22
08/03/19,08/05/19,2,Fullsize,Ford Fusion,55.10,122.87
08/03/19,08/05/19,2,Premium,Nissan Maxima,72.39,161.39
08/03/19,08/05/19,2,Midsize SUV,Toyota RAV4,75.48,167.35
08/03/19,08/05/19,2,Luxury,Cadillac XTS,76.00,170.02
08/03/19,08/05/19,2,Premium Special,Chrysler 300,104.49,231.04
08/03/19,08/05/19,2,Standard SUV,Ford Edge,109.29,242.64
08/03/19,08/05/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
08/03/19,08/05/19,2,Convertible,Ford Mustang Convertible,144.07,318.11
08/03/19,08/05/19,2,Midsize Convertible,Mini Cooper Convertible,154.78,341.35
08/03/19,08/05/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
08/03/19,08/05/19,2,Sporty,Dodge Challenger,250.00,546.80
08/04/19,08/06/19,2,Economy,Mitsubishi Mirage,47.50,105.68
08/04/19,08/06/19,2,Compact,Nissan Versa,49.40,109.80
08/04/19,08/06/19,2,Midsize,Hyundai Elantra,51.30,114.12
08/04/19,08/06/19,2,Standard,VW Jetta,53.20,118.22
08/04/19,08/06/19,2,Fullsize,Ford Fusion,55.10,122.87
08/04/19,08/06/19,2,Premium,Nissan Maxima,72.39,161.39
08/04/19,08/06/19,2,Luxury,Cadillac XTS,76.00,170.02
08/04/19,08/06/19,2,Midsize SUV,Toyota RAV4,79.74,176.60
08/04/19,08/06/19,2,Premium Special,Chrysler 300,104.49,231.04
08/04/19,08/06/19,2,Standard SUV,Ford Edge,109.83,243.81
08/04/19,08/06/19,2,Midsize Convertible,Mini Cooper Convertible,131.09,289.95
08/04/19,08/06/19,2,Convertible,Ford Mustang Convertible,135.82,300.21
08/04/19,08/06/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
08/04/19,08/06/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
08/04/19,08/06/19,2,Sporty,Dodge Challenger,250.00,546.80
08/05/19,08/07/19,2,Economy,Mitsubishi Mirage,53.47,118.63
08/05/19,08/07/19,2,Compact,Nissan Versa,55.59,123.23
08/05/19,08/07/19,2,Midsize,Hyundai Elantra,58.30,129.31
08/05/19,08/07/19,2,Standard,VW Jetta,62.63,138.69
08/05/19,08/07/19,2,Fullsize,Ford Fusion,63.58,141.27
08/05/19,08/07/19,2,Midsize SUV,Toyota RAV4,71.76,159.28
08/05/19,08/07/19,2,Premium,Nissan Maxima,75.68,168.53
08/05/19,08/07/19,2,Luxury,Cadillac XTS,87.04,193.98
08/05/19,08/07/19,2,Premium Special,Chrysler 300,104.49,231.04
08/05/19,08/07/19,2,Midsize Convertible,Mini Cooper Convertible,126.18,279.29
08/05/19,08/07/19,2,Convertible,Ford Mustang Convertible,130.94,289.62
08/05/19,08/07/19,2,Standard SUV,Ford Edge,132.05,292.03
08/05/19,08/07/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
08/05/19,08/07/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
08/05/19,08/07/19,2,Sporty,Dodge Challenger,250.00,546.80
08/06/19,08/08/19,2,Economy,Mitsubishi Mirage,53.92,119.61
08/06/19,08/08/19,2,Compact,Nissan Versa,56.01,124.14
08/06/19,08/08/19,2,Midsize,Hyundai Elantra,58.46,129.66
08/06/19,08/08/19,2,Standard,VW Jetta,62.63,138.69
08/06/19,08/08/19,2,Fullsize,Ford Fusion,63.58,141.27
08/06/19,08/08/19,2,Midsize SUV,Toyota RAV4,75.05,166.42
08/06/19,08/08/19,2,Premium,Nissan Maxima,81.38,180.89
08/06/19,08/08/19,2,Luxury,Cadillac XTS,87.04,193.98
08/06/19,08/08/19,2,Premium Special,Chrysler 300,104.49,231.04
08/06/19,08/08/19,2,Standard SUV,Ford Edge,136.80,302.34
08/06/19,08/08/19,2,Drive Happy Deal,Vehicle determined upon pick-up (Compact or Larger),144.00,315.98
08/06/19,08/08/19,2,Convertible,Ford Mustang Convertible,144.07,318.11
08/06/19,08/08/19,2,Midsize Convertible,Mini Cooper Convertible,154.78,341.35
08/06/19,08/08/19,2,Compact SUV,Ford Eco Sport,219.99,480.94
08/06/19,08/08/19,2,Sporty,Dodge Challenger,250.00,546.80
08/07/19,08/09/19,2,Economy,Mitsubishi Mirage,54.82,121.56
08/07/19,08/09/19,2,Compact,Nissan Versa,56.93,126.14
08/07/19,08/09/19,2,Midsize,Hyundai Elantra,59.35,131.59
